"_id","_labels","body","name","phrase","pr0","pr1","pr2","pr3","processed","salience","url","_start","_end","_type","common","rank","score","weight"
"187",":Noun","","影響","","1.1693928961353872E-5","1.4159581246231248E-5","1.8470244725604223E-5","1.0192995584110266E-5","","","",,,,,,,
"188",":Noun","","株主ロイヤルティ","","1.075841464444556E-5","1.3026814746532753E-5","1.6992625147555883E-5","9.377555937381444E-6","","","",,,,,,,
"189",":Noun","","分析ロジック","","1.0290657485991405E-5","1.2460431496683503E-5","1.6253815358531714E-5","8.969836114017035E-6","","","",,,,,,,
"190",":Noun","","概要 個人投資家","","9.355143169083096E-6","1.1327664996985002E-5","1.4776195780483377E-5","8.154396467288212E-6","","","",,,,,,,
"191",":Noun","","投資家体験マネジメントサービス","","8.887386010628941E-6","1.0761281747135751E-5","1.4037385991459208E-5","7.746676643923802E-6","","","",,,,,,,
"192",":Noun","","愛着心","","8.419628852174786E-6","1.0194898497286502E-5","1.3298576202435041E-5","7.338956820559392E-6","","","",,,,,,,
"193",":Noun","","信頼","","1.2345660926430006E-5","1.3226137518215628E-5","1.796800080348492E-5","9.32757265169669E-6","","","",,,,,,,
"194",":Noun","","重要性","","7.484114535266477E-6","9.062131997588001E-6","1.18209566243867E-5","6.52351717383057E-6","","","",,,,,,,
"195",":Noun","","個人株主","","6.548600218358168E-6","7.929365497889502E-6","1.0343337046338363E-5","5.708077527101749E-6","","","",,,,,,,
"196",":Noun","","保有","","5.1453287429957024E-6","6.2302157483417516E-6","8.126907679265857E-6","4.4849180570085176E-6","","","",,,,,,,
"197",":Noun","","コンサルティング","","3.7420572676332387E-6","4.5310659987940004E-6","5.91047831219335E-6","3.261758586915285E-6","","","",,,,,,,
"198",":Noun","","質","","1.8710286338166193E-6","2.2655329993970002E-6","2.955239156096675E-6","1.6308792934576425E-6","","","",,,,,,,
"199",":Noun","","増加","","1.4032714753624644E-6","1.6991497495477503E-6","2.216429367072507E-6","1.2231594700932318E-6","","","",,,,,,,
"200",":Noun","","個人投資家","","4.6775715845415483E-7","5.663832498492501E-7","7.388097890241688E-7","4.077198233644106E-7","","","",,,,,,,
"201",":Noun","","カーボンフットプリント","","2.4493189594860745E-4","6.470060137092761E-5","3.131525660840451E-4","2.911998740641013E-5","","","",,,,,,,
"202",":Noun","","製品ライフサイクル","","2.289580766476113E-4","6.048099693369321E-5","2.927295726437813E-4","2.7220857792948594E-5","","","",,,,,,,
"203",":Noun","","長瀬","","2.236334702139459E-4","5.907446212128173E-5","2.859219081636934E-4","2.658781458846142E-5","","","",,,,,,,
"204",":Noun","","産業 製品","","2.076596509129498E-4","5.485485768404732E-5","2.654989147234295E-4","2.4688684974999892E-5","","","",,,,,,,
"205",":Noun","","算定 ニュースリリース 製品","","1.9701043804561902E-4","5.204178805922439E-5","2.518835857632537E-4","2.3422598566025538E-5","","","",,,,,,,
"206",":Noun","","パッケージ 環境 コラボレーション","","1.6506279944362675E-4","4.3602579184755556E-5","2.110375988827261E-4","1.9624339339102476E-5","","","",,,,,,,
"207",":Noun","","内容物","","1.5441358657629597E-4","4.0789509559932625E-5","1.9742226992255018E-4","1.8358252930128125E-5","","","",,,,,,,
"208",":Noun","","長瀬産業株式会社","","1.3843976727529985E-4","3.6569905122698215E-5","1.769992764822864E-4","1.6459123316666594E-5","","","",,,,,,,
"209",":Noun","","サービス ヘルスケア・ライフサイエンス 生活用品","","1.1714134154063835E-4","3.094376587305234E-5","1.4976861856193466E-4","1.392695049871789E-5","","","",,,,,,,
"210",":Noun","","カーボンフットプリント算定","","1.011675222396422E-4","2.6724161435817927E-5","1.293456251216708E-4","1.2027820885256356E-5","","","",,,,,,,
"211",":Noun","","上島宏之","","9.051830937231146E-5","2.3911091810994986E-5","1.1573029616149492E-4","1.0761734476282005E-5","","","",,,,,,,
"212",":Noun","","化粧品業界","","2.6623032168326897E-5","7.032674062057348E-6","3.403832240043969E-5","3.1652160224358845E-6","","","",,,,,,,
"213",":Noun","","排出","","8.727739823590677E-5","3.227792858453138E-5","9.20740194403588E-5","2.369209266981628E-5","","","",,,,,,,
"214",":Noun","","演出","","2.9601530326357756E-5","3.2556880344008444E-5","3.563840641218286E-5","5.0418534048367355E-5","","","",,,,,,,
"215",":Noun","","恐竜博2023","","2.8997417462554536E-5","3.1892454214538884E-5","3.49110919956077E-5","4.938958437391088E-5","","","",,,,,,,
"216",":Noun","","特別展","","2.718507887114488E-5","2.9899175826130202E-5","3.2729148745882213E-5","4.630273535054146E-5","","","",,,,,,,
"217",":Noun","","恐竜博2023みどころキューブ","","2.658096600734166E-5","2.9234749696660646E-5","3.200183432930706E-5","4.527378567608498E-5","","","",,,,,,,
"218",":Noun","","東京会場","","2.597685314353844E-5","2.857032356719109E-5","3.127451991273189E-5","4.424483600162849E-5","","","",,,,,,,
"219",":Noun","","仕掛け","","2.537274027973522E-5","2.7905897437721523E-5","3.054720549615673E-5","4.321588632717202E-5","","","",,,,,,,
"220",":Noun","","鑑賞体験","","2.4768627415932E-5","2.7241471308251963E-5","2.9819891079581575E-5","4.2186936652715545E-5","","","",,,,,,,
"221",":Noun","","動く進化系統樹 壁面プロジェクション","","2.416451455212878E-5","2.6577045178782407E-5","2.9092576663006418E-5","4.115798697825907E-5","","","",,,,,,,
"222",":Noun","","セールスプロモーション コラボレーション デザイン 教育 人的資本 大日本印刷株式会社","","1.7519273050293367E-5","1.9268357754617244E-5","2.1092118080679648E-5","2.9839540559237824E-5","","","",,,,,,,
"223",":Noun","","肉食恐竜","","1.6311047322686927E-5","1.793950549567812E-5","1.963748924752933E-5","2.7781641210324868E-5","","","",,,,,,,
"224",":Noun","","創出 製品","","1.5102821595080488E-5","1.6610653236739002E-5","1.818286041437901E-5","2.5723741861411922E-5","","","",,,,,,,
"225",":Noun","","企画協力","","1.4498708731277268E-5","1.5946227107269442E-5","1.745554599780385E-5","2.469479218695544E-5","","","",,,,,,,
"226",":Noun","","/dino2023.exhibit.jp/outline/","","1.389459586747405E-5","1.5281800977799886E-5","1.6728231581228687E-5","2.366584251249896E-5","","","",,,,,,,
"227",":Noun","","進化","","1.329048300367083E-5","1.4617374848330323E-5","1.600091716465353E-5","2.263689283804249E-5","","","",,,,,,,
"228",":Noun","","大阪会場","","9.665805820851513E-6","1.0630818071512963E-5","1.1637030665202567E-5","1.6463194791303626E-5","","","",,,,,,,
"229",":Noun","","鑑賞体験システム","","8.457580093245074E-6","9.30196581257384E-6","1.0182401832052245E-5","1.4405295442390672E-5","","","",,,,,,,
"230",":Noun","","大阪市立自然史博物館","","7.853467229441854E-6","8.637539683104282E-6","9.455087415477084E-6","1.3376345767934198E-5","","","",,,,,,,
"231",":Noun","","長居公園1-23 ネイチャーホール","","7.249354365638634E-6","7.973113553634721E-6","8.727772998901924E-6","1.234739609347772E-5","","","",,,,,,,
"232",":Noun","","壁面","","4.228790046622537E-6","4.65098290628692E-6","5.0912009160261225E-6","7.202647721195336E-6","","","",,,,,,,
"233",":Noun","","ズール・クルリヴァスタトル","","3.0205643190160976E-6","3.322130647347801E-6","3.636572082875802E-6","5.144748372282384E-6","","","",,,,,,,
"234",":Noun","","国立科学博物館","","2.4164514552128783E-6","2.6577045178782408E-6","2.909257666300642E-6","4.1157986978259065E-6","","","",,,,,,,
"235",":Noun","","オンタリオ博物館","","1.8123385914096585E-6","1.9932783884086803E-6","2.181943249725481E-6","3.08684902336943E-6","","","",,,,,,,
"236",":Noun","","企画演出","","1.2082257276064391E-6","1.3288522589391204E-6","1.454628833150321E-6","2.0578993489129533E-6","","","",,,,,,,
"237",":Noun","","本展","","6.041128638032196E-7","6.644261294695602E-7","7.273144165751605E-7","1.0289496744564766E-6","","","",,,,,,,
"238",":Noun","","さいたま市","","3.7275819856353486E-5","5.891599439566219E-5","6.748567809834718E-5","3.175009481520571E-5","","","",,,,,,,
"239",":Noun","","窓口業務","","3.578478706209934E-5","5.655935461983571E-5","6.478625097441332E-5","3.0480091022597482E-5","","","",,,,,,,
"240",":Noun","","ガバメイツ","","3.354823787071813E-5","5.302439495609597E-5","6.073711028851248E-5","2.857508533368514E-5","","","",,,,,,,
"241",":Noun","","西区役所","","3.2057205076464E-5","5.0667755180269495E-5","5.8037683164578585E-5","2.7305081541076914E-5","","","",,,,,,,
"242",":Noun","","手続き業務","","3.1311688679336925E-5","4.948943529235624E-5","5.668796960261164E-5","2.6670079644772802E-5","","","",,,,,,,
"243",":Noun","","大日本印刷株式会社 株式会社ガバメイツ 大日本印刷株式会社","","2.9075139487955717E-5","4.595447562861652E-5","5.263882891671081E-5","2.4765073955860456E-5","","","",,,,,,,
"244",":Noun","","BPO・業務効率化 DX さいたま市","","2.8329623090828648E-5","4.477615574070327E-5","5.1289115354743874E-5","2.413007205955634E-5","","","",,,,,,,
"245",":Noun","","株式会社ガバメイツ","","2.6838590296574502E-5","4.2419515964876776E-5","4.858968823080999E-5","2.2860068266948113E-5","","","",,,,,,,
"246",":Noun","","効果","","2.9276131886661215E-5","4.3356031674178E-5","6.066633514277955E-5","2.3077009674882568E-5","","","",,,,,,,
"247",":Noun","","自治体窓口DX","","2.3856524708066225E-5","3.7706236413223804E-5","4.3190833982942206E-5","2.032006068173165E-5","","","",,,,,,,
"248",":Noun","","検証 市民","","2.236549191381209E-5","3.5349596637397314E-5","4.049140685900832E-5","1.9050056889123426E-5","","","",,,,,,,
"249",":Noun","","窓口","","2.161997551668502E-5","3.417127674948407E-5","3.9141693297041376E-5","1.841505499281931E-5","","","",,,,,,,
"250",":Noun","","自治体情報システム","","2.0128942722430882E-5","3.181463697365758E-5","3.644226617310748E-5","1.7145051200211083E-5","","","",,,,,,,
"251",":Noun","","手続き負担","","1.8637909928176743E-5","2.9457997197831094E-5","3.374283904917359E-5","1.5875047407602854E-5","","","",,,,,,,
"252",":Noun","","官民連携","","1.6401360736795532E-5","2.5923037534091367E-5","2.9693698363272764E-5","1.3970041718690514E-5","","","",,,,,,,
"253",":Noun","","協定書","","1.4910327942541391E-5","2.3566397758264877E-5","2.6994271239338877E-5","1.2700037926082285E-5","","","",,,,,,,
"254",":Noun","","推進 製品","","1.3419295148287251E-5","2.1209757982438388E-5","2.4294844115404993E-5","1.1430034133474056E-5","","","",,,,,,,
"255",":Noun","","市民","","1.1928262354033112E-5","1.8853118206611902E-5","2.1595416991471103E-5","1.0160030340865826E-5","","","",,,,,,,
"256",":Noun","","既存業務","","1.1182745956906045E-5","1.7674798318698657E-5","2.024570342950416E-5","9.525028444561713E-6","","","",,,,,,,
"257",":Noun","","負荷軽減","","1.0437229559778974E-5","1.6496478430785416E-5","1.8895989867537213E-5","8.8900265482576E-6","","","",,,,,,,
"258",":Noun","","行政","","9.691713162651904E-6","1.531815854287217E-5","1.754627630557027E-5","8.255024651953484E-6","","","",,,,,,,
"259",":Noun","","健康福祉部","","6.7096475741436255E-6","1.0604878991219194E-5","1.2147422057702497E-5","5.715017066737028E-6","","","",,,,,,,
"260",":Noun","","p097713.html","","3.727581985635348E-6","5.891599439566219E-6","6.748567809834719E-6","3.1750094815205713E-6","","","",,,,,,,
"261",":Noun","","行政手続","","2.236549191381209E-6","3.534959663739732E-6","4.049140685900832E-6","1.9050056889123426E-6","","","",,,,,,,
"262",":Noun","","WSサフマーレ","","1.9200962512464204E-5","1.505324259806485E-5","4.6212001331400374E-5","1.1011268090198177E-5","","","",,,,,,,
"263",":Noun","","EB-F","","1.8432924011965635E-5","1.4451112894142256E-5","4.436352127814434E-5","1.057081736659025E-5","","","",,,,,,,
"264",":Noun","","ブランド製品","","1.7664885511467066E-5","1.384898319021966E-5","4.251504122488833E-5","1.0130366642982323E-5","","","",,,,,,,
"265",":Noun","","柄","","1.728086626121778E-5","1.3547918338258364E-5","4.159080119826033E-5","9.91014128117836E-6","","","",,,,,,,
"266",":Noun","","電子線","","1.5744789260220643E-5","1.2343658930413177E-5","3.7893841091748297E-5","9.029239833962505E-6","","","",,,,,,,
"267",":Noun","","新柄","","1.4208712259223511E-5","1.1139399522567986E-5","3.4196880985236276E-5","8.148338386746652E-6","","","",,,,,,,
"268",":Noun","","オレフィン","","1.3824693008974225E-5","1.0838334670606691E-5","3.327264095860826E-5","7.928113024942688E-6","","","",,,,,,,
"269",":Noun","","ラスターフィール","","1.3440673758724939E-5","1.0537269818645395E-5","3.234840093198025E-5","7.707887663138722E-6","","","",,,,,,,
"270",":Noun","","使用イメージ","","1.3056654508475656E-5","1.0236204966684098E-5","3.142416090535225E-5","7.48766230133476E-6","","","",,,,,,,
"271",":Noun","","EB","","1.2672635258226373E-5","9.935140114722802E-6","3.0499920878724238E-5","7.267436939530796E-6","","","",,,,,,,
"272",":Noun","","ライフスタイル","","1.228861600797709E-5","9.634075262761504E-6","2.9575680852096233E-5","7.047211577726833E-6","","","",,,,,,,
"273",":Noun","","汚れ","","1.1904596757727806E-5","9.333010410800206E-6","2.865144082546823E-5","6.82698621592287E-6","","","",,,,,,,
"274",":Noun","","環境配慮材料","","1.0752539006979954E-5","8.429815854916316E-6","2.5878720745584202E-5","6.166310130510979E-6","","","",,,,,,,
"275",":Noun","","ガス","","1.036851975673067E-5","8.128751002955017E-6","2.4954480718956194E-5","5.946084768707015E-6","","","",,,,,,,
"276",":Noun","","磨耗","","9.600481256232102E-6","7.526621299032425E-6","2.3106000665700187E-5","5.5056340450990885E-6","","","",,,,,,,
"277",":Noun","","造作材","","9.216462005982817E-6","7.225556447071128E-6","2.218176063907217E-5","5.285408683295125E-6","","","",,,,,,,
"278",":Noun","","シェア","","5.452646308128602E-5","3.602548778951844E-5","8.19997788634891E-5","3.3034064493004906E-5","","","",,,,,,,
"279",":Noun","","抽象柄","","7.68038500498568E-6","6.02129703922594E-6","1.8484800532560147E-5","4.404507236079271E-6","","","",,,,,,,
"280",":Noun","","洗面","","6.9123465044871126E-6","5.419167335303346E-6","1.663632047930413E-5","3.964056512471344E-6","","","",,,,,,,
"281",":Noun","","扉","","6.144308003988545E-6","4.817037631380752E-6","1.4787840426048117E-5","3.5236057888634165E-6","","","",,,,,,,
"282",":Noun","","住宅空間","","5.376269503489977E-6","4.214907927458158E-6","1.2939360372792101E-5","3.0831550652554896E-6","","","",,,,,,,
"283",":Noun","","デザインバリエーション","","4.992250253240692E-6","3.91384307549686E-6","1.2015120346164094E-5","2.8629297034515257E-6","","","",,,,,,,
"284",":Noun","","DNP 5 Styles 2023","","4.608231002991409E-6","3.612778223535564E-6","1.1090880319536086E-5","2.6427043416475623E-6","","","",,,,,,,
"285",":Noun","","インテリアコーディネート","","3.0721540019942726E-6","2.408518815690376E-6","7.393920213024058E-6","1.7618028944317083E-6","","","",,,,,,,
"286",":Noun","","集合住宅","","1.92009625124642E-6","1.505324259806485E-6","4.621200133140037E-6","1.1011268090198177E-6","","","",,,,,,,
"287",":Noun","","新柄ラインナップ","","1.5360770009971363E-6","1.204259407845188E-6","3.696960106512029E-6","8.809014472158541E-7","","","",,,,,,,
"288",":Noun","","シート状","","7.680385004985681E-7","6.02129703922594E-7","1.8484800532560146E-6","4.4045072360792707E-7","","","",,,,,,,
"289",":Noun","","性能","","3.8401925024928407E-7","3.01064851961297E-7","9.242400266280073E-7","2.2022536180396353E-7","","","",,,,,,,
"290",":Noun","","ブルボンメタバース","","4.6402368000354155E-5","8.185236279127535E-5","6.398436429924797E-5","8.85922804091003E-5","","","",,,,,,,
"291",":Noun","","コミュニティ","","4.5474320640347076E-5","8.021531553544984E-5","6.270467701326301E-5","8.682043480091829E-5","","","",,,,,,,
"292",":Noun","","株式会社ブルボン","","3.897798912029749E-5","6.875598474467129E-5","5.374686601136829E-5","7.441751554364425E-5","","","",,,,,,,
"293",":Noun","","菓子","","3.712189440028332E-5","6.548189023302025E-5","5.118749143939837E-5","7.087382432728023E-5","","","",,,,,,,
"294",":Noun","","柏崎市","","3.6193847040276235E-5","6.384484297719477E-5","4.99078041534134E-5","6.910197871909823E-5","","","",,,,,,,
"295",":Noun","","リニューアルオープン","","3.2481657600247906E-5","5.729665395389275E-5","4.4789055009473574E-5","6.201459628637021E-5","","","",,,,,,,
